date,state,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,death,hospitalized,total,totalTestResults,posNeg,fips,deathIncrease,hospitalizedIncrease,negativeIncrease,positiveIncrease,totalTestResultsIncrease
20200322,MS,207,1114,,,33,,,,,,1,33,1321,1321,1321,28,0,33,419,67,486
20200322,MT,31,1146,,,,,,,,,,,1177,1177,1177,30,0,0,0,11,11
20200322,NC,255,6183,,,,,,,,,0,,6438,6438,6438,37,0,0,1091,71,1162
20200322,ND,28,1260,,,3,,,,,,0,3,1288,1288,1288,38,0,0,119,0,119
20200322,NE,48,356,,,,,,,,,0,,404,404,404,31,0,0,0,10,10
20200322,NH,65,1188,959,,,,,,,,,,2212,1253,1253,33,0,0,215,10,225
20200322,NJ,1914,327,49,,,,,,,,20,,2290,2241,2241,34,4,0,33,587,620
20200322,NM,57,4722,,,,,,,,,,,4779,4779,4779,35,0,0,951,0,951
20200322,NV,190,2448,,,,,,,,,2,,2638,2638,2638,32,0,0,64,66,130
20200322,NY,15168,46233,,2043,1974,,,,,,114,1974,61401,61401,61401,36,70,371,11152,4812,15964
20200322,OH,351,140,,,83,,,,,,3,83,491,491,491,39,0,25,0,104,104
20200322,OK,67,669,102,,11,,,,,,2,11,838,736,736,40,1,1,109,14,123
20200322,OR,161,2864,,,43,,,,,,4,43,3025,3025,3025,41,1,43,861,47,908
20200322,PA,479,4964,,,,,,,,,2,,5443,5443,5443,42,0,0,1198,108,1306
20200322,PR,23,183,69,,,,,,,,1,,275,206,206,72,1,0,40,2,42
20200322,RI,83,932,216,,,,,,,,,,1231,1015,1015,44,0,0,70,17,87
20200322,SC,195,1466,,,,,,,,,3,,1661,1661,1661,45,2,0,211,43,254
20200322,SD,21,740,277,,,,,,,,1,,1038,761,761,46,0,0,49,7,56
20200322,TN,505,3272,,,,,,,,,,,3777,3777,3777,47,0,0,0,134,134
20200322,TX,334,8422,,,,,,,,,5,,8756,8756,8756,48,0,0,2204,30,2234
20200322,UT,181,3508,,,,,,,,,1,,3689,3689,3689,49,1,0,1084,45,1129
20200322,VA,219,3118,,,32,,,,,,3,32,3337,3337,3337,51,1,7,480,67,547
20200322,VI,6,,,,,,,,,,,,6,6,6,78,0,0,0,0,0
20200322,VT,52,1106,,,,,,,,,2,,1158,1158,1158,50,0,0,327,23,350
20200322,WA,2284,43640,,,,,,,,,126,,45924,45924,45924,53,15,0,1704,242,1946
20200322,WI,385,6230,,,,,,,,,4,,6615,6615,6615,55,0,0,1602,104,1706
20200322,WV,12,385,1,,1,,,,,,0,1,398,397,397,54,0,0,55,1,56
20200322,WY,24,438,,,,,,,,,,,462,462,462,56,0,0,0,1,1
20200321,AK,14,758,,,0,,,,,,0,0,772,772,772,2,0,0,72,2,74
20200321,AL,124,28,,,,,,,,,0,,152,152,152,1,0,0,0,43,43
20200321,AR,118,567,154,,,,,,,,,,839,685,685,5,0,0,216,22,238
20200321,AS,,,,,,,,,,,0,,0,0,0,60,0,0,0,0,0
20200321,AZ,104,240,122,,,,,,,,1,,466,344,344,4,1,0,29,39,68
20200321,CA,1279,11249,,,,,,,,,24,,12528,12528,12528,6,4,0,825,216,1041
20200321,CO,363,3317,,,44,,,,,,4,44,3680,3680,3680,8,1,44,642,86,728
20200321,CT,194,2106,,,,,,,,,4,,2300,2300,2300,9,1,0,1502,0,1502
20200321,DC,77,506,0,,,,,,,,1,,583,583,583,11,0,0,5,6,11
20200321,DE,45,36,,,,,,,,,0,,81,81,81,10,0,0,0,7,7
20200321,FL,658,6579,1002,,158,,,,,,12,158,8239,7237,7237,12,2,158,4709,138,4847
20200321,GA,507,2557,,,,,,,,,14,,3064,3064,3064,13,1,0,591,87,678
20200321,GU,15,108,,,,,,,,,,,123,123,123,66,0,0,22,1,23
20200321,HI,37,124,,,,,,,,,,,161,161,161,15,0,0,0,11,11
20200321,IA,68,1049,,,,,,,,,,,1117,1117,1117,19,0,0,407,23,430
20200321,ID,31,880,,,,,,,,,,,911,911,911,16,0,0,290,8,298
20200321,IL,753,5488,,,,,,,,,6,,6241,6241,6241,17,1,0,1792,168,1960
20200321,IN,126,707,,,1,,,,,,4,1,833,833,833,18,2,1,232,47,279
20200321,KS,55,417,,,,,,,,,2,,472,472,472,20,1,0,0,11,11
20200321,KY,54,714,,,,,,,,,2,,768,768,768,21,1,0,122,7,129
20200321,LA,580,2180,,,,,,,,,16,,2760,2760,2760,22,4,0,1612,107,1719
20200321,MA,426,4799,,,61,,,,,,7,61,5225,5225,5225,25,2,61,1004,112,1116
20200321,MD,190,94,,,,,,,,,2,,284,284,284,24,1,0,0,41,41
20200321,ME,73,2264,,,,,,,,,,,2337,2337,2337,23,0,0,0,16,16
20200321,MI,4543,3696,,,,,,,,,5,,8239,8239,8239,26,2,0,950,516,1466
20200321,MN,138,3952,,,,,,,,,1,,4090,4090,4090,27,1,0,211,23,234
20200321,MO,73,369,,,,,,,,,3,,442,442,442,29,2,0,0,26,26
20200321,MP,0,,,,,,,,,,0,,0,0,0,69,0,0,0,0,0
20200321,MS,140,695,,,,,,,,,1,,835,835,835,28,0,0,0,60,60
20200321,MT,20,1146,,,,,,,,,,,1166,1166,1166,30,0,0,215,4,219
20200321,NC,184,5092,,,,,,,,,0,,5276,5276,5276,37,0,0,1996,47,2043
20200321,ND,28,1141,,,3,,,,,,0,3,1169,1169,1169,38,0,3,341,8,349
20200321,NE,38,356,,,,,,,,,0,,394,394,394,31,0,0,116,6,122
20200321,NH,55,973,942,,,,,,,,,,1970,1028,1028,33,0,0,228,11,239
20200321,NJ,1327,294,40,,,,,,,,16,,1661,1621,1621,34,5,0,30,437,467
20200321,NM,57,3771,,,,,,,,,,,3828,3828,3828,35,0,0,0,14,14
20200321,NV,124,2384,,,,,,,,,2,,2508,2508,2508,32,1,0,392,15,407
20200321,NY,10356,35081,,1436,1603,,,,,,44,1603,45437,45437,45437,36,9,1603,9756,3254,13010
20200321,OH,247,140,,,58,,,,,,3,58,387,387,387,39,2,58,0,78,78
20200321,OK,53,560,144,,10,,,,,,1,10,757,613,613,40,0,10,22,4,26
20200321,OR,114,2003,433,,,,,,,,3,,2550,2117,2117,41,0,0,0,0,0
20200321,PA,371,3766,,,,,,,,,2,,4137,4137,4137,42,1,0,1192,103,1295
20200321,PR,21,143,71,,,,,,,,,,235,164,164,72,0,0,29,7,36
20200321,RI,66,862,290,,,,,,,,,,1218,928,928,44,0,0,62,12,74
20200321,SC,152,1255,,,,,,,,,1,,1407,1407,1407,45,0,0,422,71,493
20200321,SD,14,691,268,,,,,,,,1,,973,705,705,46,0,0,28,0,28
20200321,TN,371,3272,,,,,,,,,,,3643,3643,3643,47,0,0,2709,143,2852
20200321,TX,304,6218,,,,,,,,,5,,6522,6522,6522,48,0,0,1135,110,1245
20200321,UT,136,2424,,,,,,,,,0,,2560,2560,2560,49,0,0,389,24,413
20200321,VA,152,2638,,,25,,,,,,2,25,2790,2790,2790,51,0,25,427,38,465
20200321,VI,6,,,,,,,,,,,,6,6,6,78,0,0,0,3,3
20200321,VT,29,779,,,,,,,,,2,,808,808,808,50,0,0,0,0,0
20200321,WA,2042,41936,,,,,,,,,111,,43978,43978,43978,53,7,0,2108,238,2346
20200321,WI,281,4628,,,,,,,,,4,,4909,4909,4909,55,1,0,1173,75,1248
20200321,WV,11,330,2,,1,,,,,,0,1,343,341,341,54,0,1,111,4,115
20200321,WY,23,438,,,,,,,,,,,461,461,461,56,0,0,107,4,111
20200320,AK,12,686,,,,,,,,,0,,698,698,698,2,0,0,254,6,260
20200320,AL,81,28,,,,,,,,,0,,109,109,109,1,0,0,0,13,13
20200320,AR,96,351,203,,,,,,,,,,650,447,447,5,0,0,41,50,91
20200320,AS,,,,,,,,,,,0,,0,0,0,60,0,0,0,0,0
20200320,AZ,65,211,101,,,,,,,,0,,377,276,276,4,0,0,36,21,57
20200320,CA,1063,10424,,,,,,,,,20,,11487,11487,11487,6,2,0,1637,139,1776
20200320,CO,277,2675,,,,,,,,,3,,2952,2952,2952,8,1,0,563,61,624
20200320,CT,194,604,,,,,,,,,3,,798,798,798,9,2,0,0,98,98
20200320,DC,71,501,1,,,,,,,,1,,573,572,572,11,1,0,348,32,380
20200320,DE,38,36,,,,,,,,,0,,74,74,74,10,0,0,0,8,8
20200320,FL,520,1870,1026,,,,,,,,10,,3416,2390,2390,12,2,0,337,130,467
20200320,GA,420,1966,,,,,,,,,13,,2386,2386,2386,13,3,0,422,133,555
20200320,GU,14,86,,,,,,,,,,,100,100,100,66,0,0,17,2,19
20200320,HI,26,124,,,,,,,,,,,150,150,150,15,0,0,31,10,41
20200320,IA,45,642,,,,,,,,,,,687,687,687,19,0,0,559,7,566
20200320,ID,23,590,,,,,,,,,,,613,613,613,16,0,0,131,12,143
20200320,IL,585,3696,,,,,,,,,5,,4281,4281,4281,17,1,0,971,163,1134
20200320,IN,79,475,,,,,,,,,2,,554,554,554,18,0,0,151,23,174
20200320,KS,44,417,,,,,,,,,1,,461,461,461,20,0,0,0,10,10
20200320,KY,47,592,,,,,,,,,1,,639,639,639,21,0,0,138,12,150
20200320,LA,473,568,,,,,,,,,12,,1041,1041,1041,22,4,0,110,126,236
20200320,MA,314,3795,,,,,,,,,5,,4109,4109,4109,25,2,0,877,85,962
20200320,MD,149,94,,,,,,,,,1,,243,243,243,24,0,0,0,42,42
20200320,ME,57,2264,,,,,,,,,,,2321,2321,2321,23,0,0,260,4,264
20200320,MI,4027,2746,,,,,,,,,3,,6773,6773,6773,26,0,0,961,635,1596
20200320,MN,115,3741,,,,,,,,,,,3856,3856,3856,27,0,0,792,26,818
20200320,MO,47,369,,,,,,,,,1,,416,416,416,29,0,0,61,23,84
20200320,MP,0,,,,,,,,,,0,,0,0,0,69,0,0,0,0,0
20200320,MS,80,695,,,,,,,,,1,,775,775,775,28,1,0,143,30,173
20200320,MT,16,931,,,,,,,,,,,947,947,947,30,0,0,170,4,174
20200320,NC,137,3096,,,,,,,,,0,,3233,3233,3233,37,0,0,688,40,728
20200320,ND,20,800,,,,,,,,,0,,820,820,820,38,0,0,307,5,312
20200320,NE,32,240,,,,,,,,,0,,272,272,272,31,0,0,0,5,5
20200320,NH,44,745,631,,,,,,,,,,1420,789,789,33,0,0,124,5,129
20200320,NJ,890,264,86,,,,,,,,11,,1240,1154,1154,34,2,0,54,148,202
20200320,NM,43,3771,,,,,,,,,,,3814,3814,3814,35,0,0,1009,8,1017
20200320,NV,109,1992,,,,,,,,,1,,2101,2101,2101,32,0,0,366,14,380
20200320,NY,7102,25325,,1042,,,,,,,35,,32427,32427,32427,36,23,0,7193,2950,10143
20200320,OH,169,140,,,,,,,,,1,,309,309,309,39,1,0,0,50,50
20200320,OK,49,538,374,,,,,,,,1,,961,587,587,40,0,0,72,5,77
20200320,OR,114,2003,433,,,,,,,,3,,2550,2117,2117,41,0,0,674,26,700
20200320,PA,268,2574,,,,,,,,,1,,2842,2842,2842,42,0,0,966,83,1049
20200320,PR,14,114,52,,,,,,,,,,180,128,128,72,0,0,58,9,67
20200320,RI,54,800,140,,,,,,,,,,994,854,854,44,0,0,146,10,156
20200320,SC,81,833,,,,,,,,,1,,914,914,914,45,0,0,250,21,271
20200320,SD,14,663,270,,,,,,,,1,,947,677,677,46,0,0,112,3,115
20200320,TN,228,563,,,,,,,,,,,791,791,791,47,0,0,214,74,288
20200320,TX,194,5083,,,,,,,,,5,,5277,5277,5277,48,2,0,2871,51,2922
20200320,UT,112,2035,,,,,,,,,0,,2147,2147,2147,49,0,0,587,34,621
20200320,VA,114,2211,,,,,,,,,2,,2325,2325,2325,51,0,0,382,20,402
20200320,VI,3,,,,,,,,,,,,3,3,3,78,0,0,0,0,0
20200320,VT,29,779,,,,,,,,,2,,808,808,808,50,2,0,134,7,141
20200320,WA,1804,39828,,,,,,,,,104,,41632,41632,41632,53,12,0,3768,241,4009
20200320,WI,206,3455,,,,,,,,,3,,3661,3661,3661,55,3,0,1263,51,1314
20200320,WV,7,219,13,,,,,,,,0,,239,226,226,54,0,0,76,5,81
20200320,WY,19,331,,,,,,,,,,,350,350,350,56,0,0,60,1,61
20200319,AK,6,432,,,,,,,,,0,,438,438,438,2,0,0,26,0,26
20200319,AL,68,28,,,,,,,,,0,,96,96,96,1,0,0,0,22,22
20200319,AR,46,310,113,,,,,,,,,,469,356,356,5,0,0,74,13,87
20200319,AS,,,,,,,,,,,0,,0,0,0,60,0,0,0,0,0
20200319,AZ,44,175,130,,,,,,,,0,,349,219,219,4,0,0,27,16,43
20200319,CA,924,8787,,,,,,,,,18,,9711,9711,9711,6,5,0,806,313,1119
20200319,CO,216,2112,,,,,,,,,2,,2328,2328,2328,8,0,0,495,33,528
20200319,CT,96,604,,,,,,,,,1,,700,700,700,9,1,0,479,28,507
20200319,DC,39,153,11,,,,,,,,0,,203,192,192,11,0,0,15,8,23
20200319,DE,30,36,,,,,,,,,0,,66,66,66,10,0,0,0,5,5
20200319,FL,390,1533,1019,,,,,,,,8,,2942,1923,1923,12,1,0,308,76,384
20200319,GA,287,1544,,,,,,,,,10,,1831,1831,1831,13,9,0,233,90,323
20200319,GU,12,69,,,,,,,,,,,81,81,81,66,0,0,12,4,16
20200319,HI,16,93,,,,,,,,,,,109,109,109,15,0,0,0,2,2
20200319,IA,38,83,,,,,,,,,,,121,121,121,19,0,0,0,9,9
20200319,ID,11,459,,,,,,,,,,,470,470,470,16,0,0,0,2,2
20200319,IL,422,2725,,,,,,,,,4,,3147,3147,3147,17,3,0,962,134,1096
20200319,IN,56,324,,,,,,,,,2,,380,380,380,18,0,0,170,17,187
20200319,KS,34,417,,,,,,,,,1,,451,451,451,20,0,0,0,18,18
20200319,KY,35,454,,,,,,,,,1,,489,489,489,21,0,0,100,9,109
20200319,LA,347,458,,,,,,,,,8,,805,805,805,22,2,0,123,107,230
20200319,MA,229,2918,,,,,,,,,3,,3147,3147,3147,25,1,0,803,73,876
20200319,MD,107,94,,,,,,,,,1,,201,201,201,24,1,0,0,22,22
20200319,ME,53,2004,,,,,,,,,,,2057,2057,2057,23,0,0,334,10,344
20200319,MI,3392,1785,,,,,,,,,3,,5177,5177,5177,26,3,0,570,479,1049
20200319,MN,89,2949,,,,,,,,,,,3038,3038,3038,27,0,0,264,12,276
20200319,MO,24,308,,,,,,,,,1,,332,332,332,29,1,0,55,11,66
20200319,MP,0,,,,,,,,,,0,,0,0,0,69,0,0,0,0,0
20200319,MS,50,552,,,,,,,,,,,602,602,602,28,0,0,73,16,89
20200319,MT,12,761,,,,,,,,,,,773,773,773,30,0,0,262,2,264
20200319,NC,97,2408,,,,,,,,,0,,2505,2505,2505,37,0,0,621,34,655
20200319,ND,15,493,,,,,,,,,0,,508,508,508,38,0,0,225,9,234
20200319,NE,27,240,,,,,,,,,0,,267,267,267,31,0,0,34,3,37
20200319,NH,39,621,231,,,,,,,,,,891,660,660,33,0,0,108,13,121
20200319,NJ,742,210,74,,,,,,,,9,,1026,952,952,34,4,0,20,315,335
20200319,NM,35,2762,,,,,,,,,,,2797,2797,2797,35,0,0,436,7,443
20200319,NV,95,1626,,,,,,,,,1,,1721,1721,1721,32,0,0,1458,40,1498
20200319,NY,4152,18132,,617,,,,,,,12,,22284,22284,22284,36,0,0,5917,1770,7687
20200319,OH,119,140,,,,,,,,,,,259,259,259,39,0,0,0,31,31
20200319,OK,44,466,250,,,,,,,,1,,760,510,510,40,1,0,88,15,103
20200319,OR,88,1329,437,,,,,,,,3,,1854,1417,1417,41,0,0,211,13,224
20200319,PA,185,1608,,,,,,,,,1,,1793,1793,1793,42,0,0,421,52,473
20200319,PR,5,56,29,,,,,,,,,,90,61,61,72,0,0,25,0,25
20200319,RI,44,654,334,,,,,,,,,,1032,698,698,44,0,0,114,11,125
20200319,SC,60,583,,,,,,,,,1,,643,643,643,45,0,0,0,0,0
20200319,SD,11,551,385,,,,,,,,1,,947,562,562,46,0,0,0,0,0
20200319,TN,154,349,,,,,,,,,,,503,503,503,47,0,0,0,56,56
20200319,TX,143,2212,,,,,,,,,3,,2355,2355,2355,48,1,0,388,60,448
20200319,UT,78,1448,,,,,,,,,0,,1526,1526,1526,49,0,0,1317,15,1332
20200319,VA,94,1829,,,,,,,,,2,,1923,1923,1923,51,1,0,628,17,645
20200319,VI,3,,,,,,,,,,,,3,3,3,78,0,0,0,1,1
20200319,VT,22,645,,,,,,,,,,,667,667,667,50,0,0,53,3,56
20200319,WA,1563,36060,,,,,,,,,92,,37623,37623,37623,53,10,0,4218,149,4367
20200319,WI,155,2192,,,,,,,,,,,2347,2347,2347,55,0,0,615,49,664
20200319,WV,2,143,3,,,,,,,,0,,148,145,145,54,0,0,21,1,22
20200319,WY,18,271,,,,,,,,,,,289,289,289,56,0,0,93,3,96
20200318,AK,6,406,,,,,,,,,0,,412,412,412,2,0,0,72,3,75
20200318,AL,46,28,,,,,,,,,0,,74,74,74,1,0,0,0,10,10
20200318,AR,33,236,50,,,,,,,,,,319,269,269,5,0,0,39,11,50
20200318,AS,,,,,,,,,,,0,,0,0,0,60,0,0,0,0,0
20200318,AZ,28,148,102,,,,,,,,0,,278,176,176,4,0,0,6,8,14
20200318,CA,611,7981,,,,,,,,,13,,8592,8592,8592,6,2,0,0,128,128
20200318,CO,183,1617,,,,,,,,,2,,1800,1800,1800,8,1,0,561,23,584
20200318,CT,68,125,,,,,,,,,,,193,193,193,9,0,0,0,27,27
20200318,DC,31,138,1,,,,,,,,,,170,169,169,11,0,0,34,9,43
20200318,DE,25,36,,,,,,,,,,,61,61,61,10,0,0,0,9,9
20200318,FL,314,1225,954,,,,,,,,7,,2493,1539,1539,12,1,0,285,128,413
20200318,GA,197,1311,,,,,,,,,1,,1508,1508,1508,13,0,0,1311,51,1362
20200318,GU,8,57,,,,,,,,,,,65,65,65,66,0,0,16,3,19
20200318,HI,14,93,,,,,,,,,,,107,107,107,15,0,0,93,4,97
20200318,IA,29,83,,,,,,,,,,,112,112,112,19,0,0,0,6,6
20200318,ID,9,459,,,,,,,,,,,468,468,468,16,0,0,113,2,115
20200318,IL,288,1763,,,,,,,,,1,,2051,2051,2051,17,0,0,423,129,552
20200318,IN,39,154,,,,,,,,,2,,193,193,193,18,0,0,25,9,34
20200318,KS,16,417,,,,,,,,,1,,433,433,433,20,0,0,35,1,36
20200318,KY,26,354,,,,,,,,,1,,380,380,380,21,0,0,59,4,63
20200318,LA,240,335,,,,,,,,,6,,575,575,575,22,2,0,49,103,152
20200318,MA,156,2115,,,,,,,,,2,,2271,2271,2271,25,2,0,482,38,520
20200318,MD,85,94,,,,,,,,,,,179,179,179,24,0,0,0,28,28
20200318,ME,43,1670,,,,,,,,,,,1713,1713,1713,23,0,0,367,11,378
20200318,MI,2913,1215,,,,,,,,,,,4128,4128,4128,26,0,0,589,520,1109
20200318,MN,77,2685,,,,,,,,,,,2762,2762,2762,27,0,0,409,17,426
20200318,MO,13,253,,,,,,,,,0,,266,266,266,29,0,0,46,5,51
20200318,MP,0,,,,,,,,,,0,,0,0,0,69,0,0,0,0,0
20200318,MS,34,479,,,,,,,,,,,513,513,513,28,0,0,111,13,124
20200318,MT,10,499,,,,,,,,,,,509,509,509,30,0,0,196,2,198
20200318,NC,63,1787,,,,,,,,,0,,1850,1850,1850,37,0,0,1313,23,1336
20200318,ND,6,268,,,,,,,,,0,,274,274,274,38,0,0,48,3,51
20200318,NE,24,206,,,,,,,,,,,230,230,230,31,0,0,0,3,3
20200318,NH,26,513,208,,,,,,,,,,747,539,539,33,0,0,158,9,167
20200318,NJ,427,190,21,,,,,,,,5,,638,617,617,34,2,0,27,160,187
20200318,NM,28,2326,,,,,,,,,,,2354,2354,2354,35,0,0,1077,5,1082
20200318,NV,55,168,,,,,,,,,1,,223,223,223,32,0,0,0,0,0
20200318,NY,2382,12215,,416,,,,,,,12,,14597,14597,14597,36,5,0,6709,682,7391
20200318,OH,88,140,,,,,,,,,,,228,228,228,39,0,0,0,21,21
20200318,OK,29,378,110,,,,,,,,,,517,407,407,40,0,0,131,12,143
20200318,OR,75,1118,361,,,,,,,,3,,1554,1193,1193,41,3,0,429,28,457
20200318,PA,133,1187,,,,,,,,,1,,1320,1320,1320,42,1,0,308,37,345
20200318,PR,5,31,21,,,,,,,,,,57,36,36,72,0,0,18,0,18
20200318,RI,33,540,334,,,,,,,,,,907,573,573,44,0,0,137,10,147
20200318,SC,60,583,,,,,,,,,1,,643,643,643,45,0,0,272,27,299
20200318,SD,11,551,350,,,,,,,,1,,912,562,562,46,1,0,0,0,0
20200318,TN,98,349,,,,,,,,,,,447,447,447,47,0,0,19,25,44
20200318,TX,83,1824,,,,,,,,,2,,1907,1907,1907,48,1,0,620,19,639
20200318,UT,63,131,,,,,,,,,0,,194,194,194,49,0,0,0,12,12
20200318,VA,77,1201,,,,,,,,,1,,1278,1278,1278,51,0,0,240,10,250
20200318,VI,2,,,,,,,,,,,,2,2,2,78,0,0,0,0,0
20200318,VT,19,592,,,,,,,,,,,611,611,611,50,0,0,97,9,106
20200318,WA,1414,31842,,,,,,,,,82,,33256,33256,33256,53,4,0,4474,174,4648
20200318,WI,106,1577,,,,,,,,,,,1683,1683,1683,55,0,0,539,34,573
20200318,WV,1,122,14,,,,,,,,0,,137,123,123,54,0,0,42,1,43
20200318,WY,15,178,,,,,,,,,,,193,193,193,56,0,0,83,5,88
20200317,AK,3,334,,,,,,,,,0,,337,337,337,2,0,0,191,2,193
20200317,AL,36,28,,,,,,,,,0,,64,64,64,1,0,0,0,8,8
20200317,AR,22,197,41,,,,,,,,,,260,219,219,5,0,0,65,0,65
20200317,AS,,,,,,,,,,,,,0,0,0,60,0,0,0,0,0
20200317,AZ,20,142,66,,,,,,,,0,,228,162,162,4,0,0,17,2,19
20200317,CA,483,7981,,,,,,,,,11,,8464,8464,8464,6,5,0,0,148,148
20200317,CO,160,1056,,,,,,,,,1,,1216,1216,1216,8,0,0,429,29,458
20200317,CT,41,125,,,,,,,,,,,166,166,166,9,0,0,0,15,15
20200317,DC,22,104,0,,,,,,,,,,126,126,126,11,0,0,8,5,13
20200317,DE,16,36,,,,,,,,,,,52,52,52,10,0,0,0,8,8
20200317,FL,186,940,872,,,,,,,,6,,1998,1126,1126,12,2,0,256,45,301
20200317,GA,146,,,,,,,,,,1,,146,146,146,13,0,0,0,25,25
20200317,GU,5,41,,,,,,,,,,,46,46,46,66,0,0,18,2,20
20200317,HI,10,,,,,,,,,,,,10,10,10,15,0,0,0,3,3
20200317,IA,23,83,,,,,,,,,,,106,106,106,19,0,0,0,1,1
20200317,ID,7,346,,,,,,,,,,,353,353,353,16,0,0,81,2,83
20200317,IL,159,1340,,,,,,,,,1,,1499,1499,1499,17,1,0,408,66,474
20200317,IN,30,129,,,,,,,,,2,,159,159,159,18,1,0,14,6,20
20200317,KS,15,382,,,,,,,,,1,,397,397,397,20,0,0,216,4,220
20200317,KY,22,295,,,,,,,,,1,,317,317,317,21,0,0,61,1,62
20200317,LA,137,286,,,,,,,,,4,,423,423,423,22,2,0,98,22,120
20200317,MA,118,1633,,,,,,,,,,,1751,1751,1751,25,0,0,434,21,455
20200317,MD,57,94,,,,,,,,,,,151,151,151,24,0,0,0,20,20
20200317,ME,32,1303,,,,,,,,,,,1335,1335,1335,23,0,0,539,15,554
20200317,MI,2393,626,,,,,,,,,,,3019,3019,3019,26,0,0,354,460,814
20200317,MN,60,2276,,,,,,,,,,,2336,2336,2336,27,0,0,437,6,443
20200317,MO,8,207,,,,,,,,,0,,215,215,215,29,0,0,43,2,45
20200317,MP,0,,,,,,,,,,,,0,0,0,69,0,0,0,0,0
20200317,MS,21,368,,,,,,,,,,,389,389,389,28,0,0,91,9,100
20200317,MT,8,303,,,,,,,,,,,311,311,311,30,0,0,105,1,106
20200317,NC,40,474,,,,,,,,,0,,514,514,514,37,0,0,178,7,185
20200317,ND,3,220,0,,,,,,,,0,,223,223,223,38,0,0,97,2,99
20200317,NE,21,206,,,,,,,,,,,227,227,227,31,0,0,36,3,39
20200317,NH,17,355,195,,,,,,,,,,567,372,372,33,0,0,84,4,88
20200317,NJ,267,163,55,,,,,,,,3,,485,430,430,34,1,0,43,89,132
20200317,NM,23,1249,,,,,,,,,,,1272,1272,1272,35,0,0,683,6,689
20200317,NV,55,168,,,,,,,,,1,,223,223,223,32,0,0,0,10,10
20200317,NY,1700,5506,,325,,,,,,,7,,7206,7206,7206,36,0,0,963,750,1713
20200317,OH,67,140,,,,,,,,,,,207,207,207,39,0,0,0,17,17
20200317,OK,17,247,82,,,,,,,,,,346,264,264,40,0,0,73,7,80
20200317,OR,47,689,184,,,,,,,,,,920,736,736,41,0,0,110,8,118
20200317,PA,96,879,,,,,,,,,,,975,975,975,42,0,0,209,20,229
20200317,PR,5,13,4,,,,,,,,,,22,18,18,72,0,0,4,0,4
20200317,RI,23,403,149,,,,,,,,,,575,426,426,44,0,0,95,2,97
20200317,SC,33,311,,,,,,,,,1,,344,344,344,45,0,0,76,5,81
20200317,SD,11,551,35,,,,,,,,,,597,562,562,46,0,0,57,1,58
20200317,TN,73,330,,,,,,,,,,,403,403,403,47,0,0,60,21,81
20200317,TX,64,1204,,,,,,,,,1,,1268,1268,1268,48,1,0,1204,7,1211
20200317,UT,51,131,,,,,,,,,0,,182,182,182,49,0,0,0,12,12
20200317,VA,67,961,,,,,,,,,1,,1028,1028,1028,51,0,0,523,16,539
20200317,VI,2,,,,,,,,,,,,2,2,2,78,0,0,0,1,1
20200317,VT,10,495,,,,,,,,,,,505,505,505,50,0,0,74,2,76
20200317,WA,1240,27368,,,,,,,,,78,,28608,28608,28608,53,9,0,4388,173,4561
20200317,WI,72,1038,,,,,,,,,,,1110,1110,1110,55,0,0,534,25,559
20200317,WV,0,80,4,,,,,,,,0,,84,80,80,54,0,0,0,0,0
20200317,WY,10,95,,,,,,,,,,,105,105,105,56,0,0,95,7,102
20200316,AK,1,143,,,,,,,,,0,,144,144,144,2,0,0,0,0,0
20200316,AL,28,28,40,,,,,,,,0,,96,56,56,1,0,0,0,16,16
20200316,AR,22,132,14,,,,,,,,,,168,154,154,5,0,0,29,6,35
20200316,AS,,,,,,,,,,,,,0,0,0,60,,,,,
20200316,AZ,18,125,63,,,,,,,,0,,206,143,143,4,0,0,4,6,10
20200316,CA,335,7981,,,,,,,,,6,,8316,8316,8316,6,1,0,7065,42,7107
20200316,CO,131,627,,,,,,,,,1,,758,758,758,8,0,0,0,0,0
20200316,CT,26,125,,,,,,,,,,,151,151,151,9,0,0,0,6,6
20200316,DC,17,96,7,,,,,,,,,,120,113,113,11,0,0,17,1,18
20200316,DE,8,36,32,,,,,,,,,,76,44,44,10,0,0,0,2,2
20200316,FL,141,684,514,,,,,,,,4,,1339,825,825,12,0,0,6,25,31
20200316,GA,121,,,,,,,,,,1,,121,121,121,13,0,0,0,22,22
20200316,GU,3,23,,,,,,,,,,,26,26,26,66,,,,,
20200316,HI,7,,,,,,,,,,,,7,7,7,15,0,0,0,5,5
20200316,IA,22,83,,,,,,,,,,,105,105,105,19,0,0,0,4,4
20200316,ID,5,265,,,,,,,,,,,270,270,270,16,0,0,91,0,91
20200316,IL,93,932,,,,,,,,,,,1025,1025,1025,17,0,0,483,29,512
20200316,IN,24,115,,,,,,,,,1,,139,139,139,18,1,0,13,5,18
20200316,KS,11,166,,,,,,,,,1,,177,177,177,20,0,0,31,3,34
20200316,KY,21,234,,,,,,,,,1,,255,255,255,21,1,0,95,5,100
20200316,LA,115,188,,,,,,,,,2,,303,303,303,22,0,0,32,25,57
20200316,MA,97,1199,,,,,,,,,,,1296,1296,1296,25,0,0,615,33,648
20200316,MD,37,94,,,,,,,,,,,131,131,131,24,0,0,0,6,6
